Response_ID,Respondent_ID,Consume_frequency_index,Consume_time_index,Consume_reason_index,Heard_before_index,Brand_perception_index,General_perception_index,Tried_before_index,Taste_experience,Reasons_preventing_trying_index,Current_brands_index,Reasons_for_choosing_brands_index,Improvements_desired_index,Ingredients_expected_index,Health_concerns_index,Interest_in_natural_or_organic,Marketing_channels_index,Packaging_preference=index,Limited_edition_packaging_index,Price_range_index,Purchase_location_index,Typical_consumption_situations_index,,,,,
110560,127590,1,3,1,1,3,1,1,4,2,2,4,4,4,2,2,3,2,3,1,1,3,,,,,
110561,127591,3,1,5,2,1,3,1,4,3,2,2,2,2,1,1,3,1,1,2,1,2,,,,,
110562,127592,2,1,5,1,3,4,1,1,2,1,2,1,3,1,1,1,1,1,4,3,1,,,,,
110563,127593,3,3,1,2,2,4,1,5,2,4,4,5,3,1,2,3,3,3,4,2,2,,,,,
110564,127594,2,3,4,2,2,1,2,4,5,4,1,2,4,2,1,3,1,3,1,1,1,,,,,
110565,127595,5,1,5,2,1,3,1,2,3,2,2,2,4,2,1,4,1,2,3,3,2,,,,,
110566,127596,1,4,4,2,2,3,1,2,2,5,4,1,1,1,1,3,5,1,1,1,2,,,,,
110567,127597,3,1,4,1,2,4,1,3,1,2,1,2,4,2,1,5,5,3,1,1,2,,,,,
110568,127598,5,3,3,2,1,4,2,3,1,2,1,1,2,1,2,3,4,3,1,5,1,,,,,
110569,127599,4,1,1,2,1,3,1,3,4,1,1,1,4,1,1,1,2,3,1,1,1,,,,,
110570,127600,1,1,2,1,1,3,2,5,2,4,3,3,3,2,1,1,2,3,2,2,4,,,,,
110571,127601,1,4,1,1,1,3,1,5,3,4,5,5,3,1,1,3,5,1,1,1,3,,,,,
110572,127602,1,3,3,2,1,1,2,1,3,5,2,4,2,2,1,3,4,2,2,5,2,,,,,
110573,127603,3,3,1,1,2,2,1,2,5,5,3,5,4,1,1,5,5,2,1,3,1,,,,,
110574,127604,5,1,3,2,2,4,1,5,5,5,2,4,2,1,2,3,5,3,1,1,3,,,,,
110575,127605,1,4,4,1,1,2,2,2,2,6,4,1,1,1,1,4,5,1,1,2,2,,,,,
110576,127606,4,4,5,2,1,4,1,2,4,4,2,1,4,1,1,3,4,3,1,2,1,,,,,
110577,127607,1,3,5,1,3,2,1,2,5,4,4,3,2,1,1,4,2,1,3,1,4,,,,,
110578,127608,1,3,3,2,1,3,1,3,1,5,4,4,3,1,1,5,1,1,1,1,1,,,,,
110579,127609,1,3,3,2,3,1,1,2,2,4,3,3,3,1,1,1,5,3,2,1,1,,,,,
110580,127610,1,1,3,2,2,2,2,1,3,2,3,1,2,1,2,3,2,1,1,1,3,,,,,
110581,127611,1,3,3,2,3,2,1,5,4,4,1,1,2,1,1,2,3,3,3,3,2,,,,,
110582,127612,3,4,1,2,2,2,1,2,5,2,5,2,2,2,1,2,3,3,2,2,2,,,,,
110583,127613,5,3,3,1,2,4,2,3,1,4,3,2,4,1,1,3,4,3,3,2,1,,,,,
110584,127614,4,2,2,2,1,3,2,2,3,2,1,2,1,1,1,1,2,1,1,1,2,,,,,
110585,127615,5,3,1,2,3,2,2,4,2,4,5,4,2,1,1,3,2,1,1,2,2,,,,,
110586,127616,2,3,3,1,1,1,2,2,3,2,4,1,2,1,1,1,1,1,1,4,3,,,,,
110587,127617,5,1,4,1,2,3,1,5,3,7,1,1,3,2,1,3,5,1,1,2,2,,,,,
110588,127618,2,2,3,2,3,4,2,5,3,5,2,2,2,1,2,3,4,3,2,1,3,,,,,
110589,127619,4,2,3,1,3,3,2,4,2,1,4,2,2,1,2,3,1,2,1,5,2,,,,,
110590,127620,3,3,1,2,3,1,2,2,2,3,1,5,2,2,1,3,2,3,3,5,2,,,,,
110591,127621,3,1,3,2,1,3,1,3,3,2,2,2,1,1,1,4,2,1,1,2,3,,,,,
110592,127622,4,2,1,1,1,2,2,4,5,4,4,1,2,1,1,1,4,2,2,2,1,,,,,
110593,127623,1,1,3,1,1,3,1,3,2,6,3,1,2,2,2,3,5,1,2,5,1,,,,,
110594,127624,1,3,1,2,2,4,2,3,2,5,4,1,1,2,2,3,2,2,1,3,2,,,,,
110595,127625,1,1,1,2,1,1,2,3,2,6,2,5,4,1,2,5,4,3,1,1,1,,,,,
110596,127626,2,3,1,2,1,4,1,5,4,5,5,4,3,2,1,3,1,1,3,1,2,,,,,
110597,127627,5,1,5,2,3,1,1,3,3,2,5,2,3,2,1,3,2,1,1,1,2,,,,,
110598,127628,2,4,4,1,3,2,1,3,5,5,4,4,2,2,1,1,5,1,2,5,1,,,,,
110599,127629,4,3,5,1,1,1,2,3,3,4,4,2,3,1,1,2,3,3,1,2,2,,,,,
110600,127630,1,4,1,1,3,1,1,3,3,2,3,2,2,1,2,3,4,1,3,1,3,,,,,
110601,127631,4,1,4,2,1,2,2,4,5,3,3,1,2,1,2,1,2,3,1,2,2,,,,,
110602,127632,4,1,1,2,2,1,2,4,3,3,2,5,2,1,1,3,2,1,4,1,1,,,,,
110603,127633,2,1,1,2,1,1,1,3,1,5,1,1,3,2,2,3,1,1,4,3,2,,,,,
110604,127634,1,1,3,1,1,3,1,4,5,6,1,1,2,1,1,5,1,1,2,1,2,,,,,
110605,127635,1,1,1,1,1,2,2,3,1,4,2,1,2,2,1,3,2,2,3,1,1,,,,,
110606,127636,1,1,1,1,2,4,1,4,4,3,5,2,2,2,2,3,1,1,4,3,1,,,,,
110607,127637,2,1,1,2,3,3,2,4,1,6,3,1,3,2,1,2,1,3,2,5,2,,,,,
110608,127638,2,3,2,2,1,1,1,5,1,6,2,1,3,2,2,3,4,3,3,1,2,,,,,
110609,127639,2,2,3,1,2,4,2,3,5,2,1,2,2,1,2,5,1,1,1,1,1,,,,,
110610,127640,2,1,1,2,3,3,2,5,5,2,3,3,2,1,1,3,2,1,1,1,2,,,,,
110611,127641,3,3,3,2,1,2,1,3,5,2,4,1,2,1,1,4,5,1,2,2,3,,,,,
110612,127642,1,1,5,2,1,4,2,3,2,6,3,1,1,2,2,3,1,1,3,3,2,,,,,
110613,127643,4,2,1,2,2,3,2,2,4,6,3,1,3,2,1,5,2,3,1,1,1,,,,,
110614,127644,1,1,2,2,2,1,2,3,2,4,2,3,2,2,2,2,2,3,1,2,1,,,,,
110615,127645,2,3,2,2,2,3,1,1,2,7,5,2,1,1,2,3,2,3,1,3,2,,,,,
110616,127646,3,1,1,1,2,4,1,3,5,5,5,2,2,2,1,4,1,3,2,1,2,,,,,
110617,127647,2,1,4,1,1,3,2,4,2,4,2,5,1,2,1,3,2,3,3,2,1,,,,,
110618,127648,4,1,3,2,1,4,1,4,5,3,4,2,3,2,2,3,4,1,2,1,2,,,,,
110619,127649,3,1,4,2,1,3,2,4,3,2,3,4,2,2,1,3,3,2,1,3,2,,,,,
110620,127650,4,3,5,2,1,3,2,5,1,2,2,2,3,2,2,4,2,3,4,5,2,,,,,
110621,127651,1,1,1,1,1,1,2,4,5,2,3,1,3,2,2,1,2,3,3,5,2,,,,,
110622,127652,2,3,5,2,1,1,2,2,3,4,2,5,4,2,2,3,1,1,1,1,4,,,,,
110623,127653,3,4,3,1,1,2,2,3,2,6,5,1,2,1,1,5,5,2,2,1,4,,,,,
110624,127654,1,3,5,1,3,4,1,3,3,6,1,1,3,2,2,5,5,1,2,1,2,,,,,
110625,127655,1,2,3,1,2,1,2,5,1,2,1,4,2,2,1,1,1,2,1,1,1,,,,,
110626,127656,1,2,2,1,3,1,2,3,4,1,4,2,2,1,2,3,1,1,2,5,2,,,,,
110627,127657,5,1,4,1,1,2,2,3,5,5,3,1,2,2,2,1,2,1,1,3,3,,,,,
110628,127658,4,2,1,2,1,1,1,2,4,4,3,1,3,2,1,3,4,1,1,1,1,,,,,
110629,127659,4,4,3,1,3,4,2,5,1,5,4,5,1,1,1,3,4,1,2,2,1,,,,,
110630,127660,3,1,3,1,1,2,2,3,5,3,2,2,4,2,1,3,3,3,3,3,2,,,,,
110631,127661,2,4,5,1,3,1,2,3,3,4,5,4,3,2,1,3,2,1,1,4,4,,,,,
110632,127662,1,3,1,1,2,1,1,2,4,4,2,2,2,2,2,3,2,2,1,1,1,,,,,
110633,127663,5,2,5,2,1,3,1,4,4,2,2,5,4,1,1,3,1,2,2,4,3,,,,,
110634,127664,3,1,1,2,2,2,1,3,5,1,1,1,1,1,2,3,5,1,2,1,2,,,,,
110635,127665,4,2,1,2,3,2,2,3,1,4,5,1,4,1,2,3,2,3,2,3,3,,,,,
110636,127666,1,2,2,2,1,2,2,4,1,4,1,1,3,2,2,4,1,2,2,2,1,,,,,
110637,127667,1,1,1,1,1,4,2,2,3,6,5,2,2,1,1,2,4,1,1,4,2,,,,,
110638,127668,3,3,4,2,3,2,2,2,1,4,1,2,3,1,2,1,5,1,2,1,1,,,,,
110639,127669,4,1,3,2,1,1,2,4,1,4,4,4,3,1,1,1,1,3,1,1,2,,,,,
110640,127670,1,2,1,2,2,3,2,3,1,1,3,1,2,1,2,1,1,1,2,2,2,,,,,
110641,127671,5,1,1,1,2,1,2,4,2,3,4,4,2,1,1,1,4,2,4,1,1,,,,,
110642,127672,3,4,3,2,3,3,1,3,4,4,1,4,4,1,1,5,2,1,1,5,2,,,,,
110643,127673,3,2,3,1,2,3,2,4,1,6,2,2,1,2,1,3,2,3,1,1,1,,,,,
110644,127674,1,3,1,2,1,2,2,3,2,5,5,1,2,2,2,3,5,3,1,1,2,,,,,
110645,127675,1,4,2,1,2,1,2,4,1,4,3,2,2,1,1,1,1,1,1,1,1,,,,,
110646,127676,4,3,5,2,1,3,1,5,3,4,1,1,2,2,1,3,1,2,1,1,1,,,,,
110647,127677,1,2,4,2,3,3,2,4,2,5,4,4,2,1,2,4,1,1,2,1,2,,,,,
110648,127678,1,4,1,2,2,1,2,3,1,1,3,1,1,1,1,1,2,3,3,4,1,,,,,
110649,127679,1,4,3,2,1,3,1,3,3,7,5,4,1,1,2,4,2,3,2,2,2,,,,,
110650,127680,3,4,2,2,1,2,1,3,3,4,2,3,2,1,2,5,1,3,3,1,1,,,,,
110651,127681,1,4,2,1,2,2,2,3,5,2,4,4,2,2,1,1,2,3,2,1,2,,,,,
110652,127682,3,4,1,1,1,1,1,4,2,4,5,1,2,1,1,2,2,1,1,2,2,,,,,
110653,127683,4,3,3,2,1,4,1,4,1,4,3,1,1,2,2,3,1,2,1,2,1,,,,,
110654,127684,5,4,3,2,1,3,2,2,1,4,1,5,1,1,1,3,1,3,4,2,1,,,,,
110655,127685,1,3,5,1,1,3,2,5,5,6,4,2,4,2,1,1,2,2,2,1,4,,,,,
110656,127686,2,3,1,2,1,4,2,1,1,1,3,2,2,1,2,3,4,1,2,1,2,,,,,
110657,127687,3,3,4,2,1,3,1,4,3,5,3,1,1,1,1,1,5,3,3,2,2,,,,,
110658,127688,2,4,3,2,1,2,1,3,1,4,2,4,1,1,1,1,1,2,1,2,2,,,,,
110659,127689,1,4,1,2,1,4,2,1,4,2,2,1,4,1,1,1,1,3,3,1,3,,,,,
110660,127690,3,4,3,2,1,4,2,2,5,6,2,5,1,1,2,1,2,1,4,2,2,,,,,
110661,127691,1,4,3,1,3,3,2,4,3,4,4,2,2,2,2,4,5,3,4,1,1,,,,,
110662,127692,3,3,5,1,1,2,1,4,1,5,4,4,4,1,1,3,2,3,3,1,2,,,,,
110663,127693,3,4,1,2,1,2,1,4,5,4,4,4,2,2,2,5,3,1,2,1,2,,,,,
110664,127694,1,1,1,1,1,3,2,5,3,6,3,1,4,1,2,3,5,1,1,3,1,,,,,
110665,127695,2,3,2,1,1,3,2,5,2,3,4,4,3,1,2,1,4,3,1,1,1,,,,,
110666,127696,4,4,1,1,3,2,1,5,5,5,2,2,4,1,1,4,2,1,1,1,2,,,,,
110667,127697,2,3,1,2,3,3,2,3,5,6,4,4,3,1,1,2,5,2,4,5,2,,,,,
110668,127698,1,1,3,1,3,3,2,5,5,2,5,1,4,2,1,4,2,1,1,1,2,,,,,
110669,127699,4,1,2,2,2,1,2,5,5,6,1,1,2,2,2,2,5,2,2,5,2,,,,,
110670,127700,2,2,3,1,1,2,1,3,3,7,1,1,2,1,1,1,1,2,1,2,2,,,,,
110671,127701,3,4,5,1,2,2,2,3,3,4,3,1,2,2,2,1,5,3,1,3,2,,,,,
110672,127702,4,3,1,2,3,1,1,4,1,6,3,4,2,2,1,1,1,2,2,3,1,,,,,
110673,127703,1,1,5,2,2,1,1,3,5,1,1,1,2,1,2,3,1,3,4,3,3,,,,,
110674,127704,3,4,1,2,2,3,1,1,2,5,4,1,2,1,1,1,5,3,4,1,2,,,,,
110675,127705,3,1,3,2,3,2,2,3,5,4,3,4,1,2,2,4,1,3,2,1,3,,,,,
110676,127706,3,4,1,1,2,2,2,5,3,2,2,3,3,1,1,2,1,2,2,1,2,,,,,
110677,127707,3,1,1,1,1,2,1,3,1,7,2,5,3,2,2,2,5,2,3,1,5,,,,,
110678,127708,1,2,3,1,3,4,2,3,1,5,3,1,1,2,2,3,5,1,1,1,3,,,,,
110679,127709,1,1,3,1,1,4,2,4,1,5,5,4,2,1,2,5,5,3,2,1,3,,,,,
110680,127710,3,1,4,1,1,1,2,2,5,4,1,4,4,1,1,4,1,1,4,1,1,,,,,
110681,127711,4,3,1,1,1,1,2,1,1,4,4,5,2,2,2,1,1,1,3,5,1,,,,,
110682,127712,3,4,3,2,1,3,1,3,4,5,2,4,2,1,1,4,5,1,4,1,1,,,,,
110683,127713,3,3,4,2,2,1,1,4,3,2,2,3,4,1,2,4,1,3,1,2,1,,,,,
110684,127714,1,1,3,2,1,4,2,3,4,4,1,4,2,2,2,3,5,2,4,3,4,,,,,
110685,127715,4,1,4,1,1,1,1,4,2,2,3,2,3,2,2,1,4,3,2,1,1,,,,,
110686,127716,3,4,5,1,1,2,2,4,1,3,5,1,3,2,1,3,1,3,2,5,2,,,,,
110687,127717,1,1,1,1,2,1,2,2,3,4,3,1,3,2,1,3,1,3,2,2,1,,,,,
110688,127718,3,4,2,1,1,3,1,3,1,3,2,2,2,2,1,2,3,1,4,5,2,,,,,
110689,127719,5,4,3,2,2,1,2,4,4,4,5,4,2,1,2,1,1,3,2,4,5,,,,,
110690,127720,5,2,1,1,3,3,2,4,5,1,3,4,1,2,2,5,1,3,1,1,2,,,,,
110691,127721,5,1,3,1,2,4,1,1,1,6,4,3,4,2,1,3,1,3,1,4,1,,,,,
110692,127722,5,3,4,2,1,4,2,4,2,6,3,3,3,2,1,3,2,2,4,2,3,,,,,
110693,127723,3,1,1,2,1,2,1,4,5,7,3,4,3,1,1,3,2,1,2,3,2,,,,,
110694,127724,2,4,4,1,3,1,2,3,1,1,4,2,2,1,1,3,2,2,1,3,1,,,,,
110695,127725,2,1,4,2,1,4,1,5,5,3,1,1,2,2,2,1,2,1,1,1,4,,,,,
110696,127726,1,3,4,2,1,3,1,5,5,4,5,1,4,2,1,3,1,3,2,1,3,,,,,
110697,127727,5,1,2,1,2,3,1,3,5,7,2,4,1,1,1,2,2,2,1,1,2,,,,,
110698,127728,4,3,4,2,2,2,1,4,5,5,4,1,2,2,1,1,2,2,2,1,3,,,,,
110699,127729,2,1,1,2,1,2,2,3,4,4,2,2,1,1,1,2,1,3,1,1,2,,,,,
110700,127730,3,4,3,2,2,3,2,4,3,2,1,5,2,1,1,3,1,3,2,1,1,,,,,
110701,127731,3,2,5,2,3,1,1,5,1,4,4,5,1,2,1,3,5,3,1,1,2,,,,,
110702,127732,1,4,4,2,3,1,1,1,5,4,4,2,4,2,2,1,2,1,2,1,2,,,,,
110703,127733,4,3,4,1,2,3,1,3,1,3,5,4,3,2,2,1,5,3,3,2,2,,,,,
110704,127734,3,1,3,2,1,2,2,3,5,5,2,4,3,1,1,4,2,2,4,2,1,,,,,
110705,127735,3,3,1,2,3,4,1,4,3,2,3,1,3,1,2,3,4,2,1,1,2,,,,,
110706,127736,2,1,4,1,1,3,1,3,1,4,4,2,4,1,2,3,2,3,1,5,2,,,,,
110707,127737,5,3,1,2,1,3,1,5,1,3,4,4,2,1,1,3,5,1,4,1,1,,,,,
110708,127738,1,1,3,1,3,3,2,3,2,7,2,3,4,2,1,1,2,1,3,1,2,,,,,
110709,127739,4,3,4,1,1,2,2,4,2,4,5,4,1,1,2,3,1,1,2,1,5,,,,,
110710,127740,2,2,3,2,3,4,2,3,1,2,4,3,1,1,1,3,2,3,2,1,1,,,,,
110711,127741,1,1,1,2,1,2,1,1,2,5,1,4,2,1,2,5,2,1,1,5,1,,,,,
110712,127742,1,2,3,2,2,3,1,2,1,4,3,2,4,2,2,3,2,3,1,1,3,,,,,
110713,127743,5,4,3,2,1,1,1,5,3,6,2,1,1,1,2,4,2,1,1,2,2,,,,,
110714,127744,1,2,4,1,1,4,2,2,1,3,3,4,4,2,1,3,3,1,3,1,1,,,,,
110715,127745,4,1,1,2,2,1,1,1,2,5,4,3,2,2,2,1,4,3,4,4,1,,,,,
110716,127746,1,4,3,1,2,3,2,3,5,5,5,1,3,1,2,3,2,3,3,2,2,,,,,
110717,127747,1,4,3,2,2,2,1,1,4,6,4,4,2,1,1,5,2,1,2,5,4,,,,,
110718,127748,4,1,1,1,1,2,2,5,4,3,4,4,1,2,2,3,4,3,2,2,2,,,,,
110719,127749,5,4,3,2,1,2,1,4,2,2,3,4,3,2,1,5,2,3,1,1,3,,,,,
110720,127750,1,3,1,2,1,4,2,5,1,2,3,5,1,1,1,2,4,1,3,2,2,,,,,
110721,127751,1,3,4,2,1,3,1,5,2,7,3,1,2,1,1,3,1,3,1,3,3,,,,,
110722,127752,1,2,2,1,1,4,2,4,3,5,3,2,2,2,2,3,5,3,4,1,1,,,,,
110723,127753,3,4,3,2,1,2,2,1,3,6,2,4,3,1,1,1,5,1,1,1,1,,,,,
110724,127754,2,3,4,2,1,1,2,3,5,1,3,1,3,1,1,1,2,3,3,1,1,,,,,
110725,127755,1,1,1,1,1,3,1,2,2,5,5,1,3,1,2,1,4,3,2,1,2,,,,,
110726,127756,4,2,1,1,1,2,1,4,1,1,2,1,3,1,1,2,2,3,3,2,3,,,,,
110727,127757,3,3,3,2,1,1,2,5,5,4,5,2,3,2,1,3,1,3,1,2,1,,,,,
110728,127758,1,4,3,1,1,3,1,4,3,3,3,1,3,1,2,1,1,1,3,2,4,,,,,
110729,127759,5,3,5,2,2,4,1,4,2,4,3,4,1,1,1,3,2,1,4,1,2,,,,,
110730,127760,4,1,1,1,1,3,2,4,5,5,4,2,3,1,2,2,2,3,4,2,2,,,,,
110731,127761,3,4,3,1,1,1,1,2,2,1,3,3,3,2,1,3,2,3,1,3,3,,,,,
110732,127762,1,4,1,1,1,3,1,4,4,3,2,4,2,2,1,5,1,3,2,2,2,,,,,
110733,127763,1,1,3,2,2,2,2,2,1,4,5,4,2,1,1,3,1,3,1,2,2,,,,,
110734,127764,1,1,3,1,2,1,1,3,5,6,2,1,3,1,2,1,1,3,1,1,2,,,,,
110735,127765,1,1,3,1,1,4,1,3,4,4,5,1,4,1,2,3,4,3,4,5,1,,,,,
110736,127766,5,1,4,1,1,2,2,3,5,1,2,2,2,1,2,1,2,1,2,1,2,,,,,
110737,127767,2,1,3,1,3,1,1,3,3,7,3,4,1,1,2,5,2,2,2,2,2,,,,,
110738,127768,1,3,1,1,3,4,1,5,5,4,1,1,1,2,1,3,2,2,1,3,2,,,,,
110739,127769,1,1,2,2,1,3,2,2,4,4,4,1,4,1,2,5,2,1,1,1,1,,,,,
110740,127770,5,4,1,1,1,2,1,1,1,6,4,5,4,1,2,1,5,3,1,1,1,,,,,
110741,127771,3,4,1,1,1,3,1,2,4,4,2,5,4,2,1,5,1,2,4,1,1,,,,,
110742,127772,1,1,1,2,1,4,2,3,2,6,3,1,2,1,2,1,1,2,2,1,2,,,,,
110743,127773,1,3,5,2,3,3,1,2,2,6,5,5,4,1,1,3,1,1,1,2,5,,,,,
110744,127774,1,2,5,2,1,3,2,4,3,2,4,1,4,1,1,3,4,1,1,4,3,,,,,
110745,127775,1,3,3,1,1,1,1,4,1,4,5,4,3,1,2,3,1,1,3,1,1,,,,,
110746,127776,5,2,1,2,1,1,1,5,2,2,5,5,3,1,2,3,2,3,1,1,2,,,,,
110747,127777,5,2,3,1,3,3,2,1,1,4,1,4,2,1,2,1,2,3,1,3,2,,,,,
110748,127778,2,1,1,2,1,1,2,3,2,4,5,2,3,1,2,3,2,1,2,3,3,,,,,
110749,127779,1,1,1,1,1,2,1,2,5,4,2,5,2,2,1,5,1,1,4,3,1,,,,,
110750,127780,1,1,2,1,1,4,2,3,5,1,3,1,1,1,1,3,2,3,1,2,2,,,,,
110751,127781,3,1,5,2,1,2,2,3,5,5,2,1,2,1,2,1,1,2,4,1,3,,,,,
110752,127782,4,3,1,1,1,1,1,3,2,5,1,1,2,1,2,1,1,3,3,2,1,,,,,
110753,127783,1,3,4,1,3,2,1,3,5,2,5,1,2,2,2,3,1,1,4,1,2,,,,,
110754,127784,1,3,4,2,1,1,1,1,2,1,3,3,4,1,2,4,1,1,2,2,2,,,,,
110755,127785,1,4,1,2,1,2,1,3,2,4,3,2,2,1,2,5,2,1,2,1,1,,,,,
110756,127786,2,3,5,2,1,4,2,5,5,3,3,2,2,1,2,1,1,3,1,4,2,,,,,
110757,127787,2,1,1,1,3,3,1,3,3,4,4,2,3,1,2,3,3,1,1,3,2,,,,,
110758,127788,5,4,2,1,1,4,1,4,5,2,3,3,2,1,2,3,2,1,1,5,1,,,,,
110759,127789,1,1,4,1,3,3,1,2,2,7,2,1,3,1,1,1,5,3,3,2,2,,,,,
110760,127790,1,4,4,2,1,2,1,1,1,4,1,4,4,2,1,5,4,1,2,3,2,,,,,
110761,127791,1,2,5,2,3,3,2,4,1,5,2,4,2,1,1,3,1,3,1,1,1,,,,,
110762,127792,3,4,2,1,3,3,2,3,2,3,2,5,2,1,1,4,5,1,3,2,1,,,,,
110763,127793,1,1,4,1,3,3,1,4,4,5,5,5,2,1,2,3,1,1,4,1,1,,,,,
110764,127794,1,1,1,2,1,2,2,4,4,5,1,5,3,1,1,5,1,3,2,1,1,,,,,
110765,127795,4,1,1,1,1,3,1,3,3,5,2,1,1,1,2,3,1,3,1,3,5,,,,,
110766,127796,1,4,1,2,1,2,1,3,5,7,5,3,3,2,2,4,3,3,2,1,1,,,,,
110767,127797,2,4,4,2,1,3,1,2,2,5,3,1,2,1,1,1,4,1,2,3,2,,,,,
110768,127798,3,1,1,1,1,1,1,1,4,4,3,4,3,2,2,1,1,3,3,5,3,,,,,
110769,127799,3,1,4,1,2,2,1,3,1,1,2,1,4,1,2,5,2,1,2,2,1,,,,,
110770,127800,4,3,3,2,2,2,2,2,2,4,1,1,3,2,2,3,1,3,2,2,1,,,,,
110771,127801,1,4,2,2,2,2,2,1,1,1,5,1,3,1,1,1,1,3,1,2,2,,,,,
110772,127802,5,1,5,2,1,4,1,3,2,6,4,1,3,2,2,3,4,3,2,2,2,,,,,
110773,127803,3,4,4,2,1,3,2,4,3,4,5,2,2,1,2,5,1,3,1,2,2,,,,,
110774,127804,1,4,2,2,2,4,2,1,2,4,4,1,2,2,1,3,5,1,1,2,2,,,,,
110775,127805,1,1,3,1,1,3,2,2,3,1,2,2,2,2,2,3,1,3,2,1,2,,,,,
110776,127806,5,3,5,2,1,3,2,5,1,4,1,2,3,2,2,4,2,3,3,1,1,,,,,
110777,127807,5,1,2,1,3,1,2,3,3,2,1,1,3,1,2,4,1,2,2,3,3,,,,,
110778,127808,4,3,5,1,1,2,1,1,2,6,3,1,3,2,1,3,1,1,1,3,3,,,,,
110779,127809,2,3,1,2,1,3,2,4,3,5,3,4,2,2,1,1,1,1,1,5,3,,,,,
110780,127810,3,4,3,2,1,3,2,5,1,4,5,4,1,1,2,3,2,1,2,3,3,,,,,
110781,127811,1,1,3,2,1,4,2,4,2,6,5,1,4,1,2,3,1,1,3,2,2,,,,,
110782,127812,3,1,1,1,1,4,2,3,3,2,1,1,4,2,1,3,2,1,2,2,3,,,,,
110783,127813,1,4,3,1,2,1,2,4,3,5,4,5,3,2,2,3,2,2,1,5,1,,,,,
110784,127814,2,1,3,1,1,4,2,2,3,2,4,4,2,1,2,3,1,1,2,2,2,,,,,
110785,127815,5,3,5,1,2,3,2,1,3,2,5,1,2,1,2,3,2,3,1,1,3,,,,,
110786,127816,5,2,2,1,1,4,1,4,3,5,5,2,2,1,2,1,5,3,1,2,2,,,,,
110787,127817,2,3,5,2,1,1,2,3,1,4,3,1,1,1,1,1,1,2,3,1,3,,,,,
110788,127818,1,4,1,1,1,1,1,4,3,4,3,1,1,2,2,1,2,1,1,1,2,,,,,
110789,127819,3,3,4,1,1,3,1,5,3,2,3,5,4,1,2,4,5,3,1,1,1,,,,,
110790,127820,5,2,4,2,3,1,2,5,1,2,4,1,2,1,1,1,1,3,1,5,1,,,,,
110791,127821,1,3,1,2,2,3,1,1,3,5,5,3,3,1,1,3,1,2,2,2,2,,,,,
110792,127822,5,1,4,1,2,4,1,3,4,6,4,1,2,1,1,4,2,3,3,1,1,,,,,
110793,127823,1,3,2,1,1,3,2,2,1,2,1,1,3,2,2,1,4,3,1,2,3,,,,,
110794,127824,4,2,1,2,1,2,2,3,2,5,3,2,2,2,2,2,2,3,2,2,1,,,,,
110795,127825,2,3,1,2,1,3,1,5,5,4,3,4,4,1,2,3,2,2,1,2,1,,,,,
110796,127826,1,3,3,2,3,3,2,3,2,2,3,4,2,1,2,1,4,3,1,2,2,,,,,
110797,127827,1,2,1,2,1,3,2,5,5,4,4,1,4,2,1,1,1,3,1,3,1,,,,,
110798,127828,4,4,4,2,3,1,1,3,3,5,1,4,1,1,1,1,1,1,2,5,3,,,,,
110799,127829,1,3,1,2,1,4,2,5,5,4,3,2,3,1,2,5,1,1,1,3,1,,,,,
110800,127830,1,2,1,2,2,2,2,5,4,3,4,4,1,2,2,3,5,1,2,2,1,,,,,
110801,127831,1,3,2,2,1,3,1,3,5,4,1,1,1,1,2,5,2,1,2,3,1,,,,,
110802,127832,5,1,4,2,3,4,2,5,2,2,4,1,4,2,1,5,1,3,2,1,1,,,,,
110803,127833,4,1,3,2,3,2,1,4,5,4,1,5,4,1,1,3,5,3,1,1,1,,,,,
110804,127834,5,3,1,1,3,3,1,5,5,4,1,5,2,2,1,1,1,1,3,2,1,,,,,
110805,127835,1,1,1,1,2,1,2,4,5,4,5,2,3,2,2,3,2,1,3,4,1,,,,,
110806,127836,3,3,2,1,3,1,1,1,3,6,3,1,2,1,2,3,2,3,3,4,2,,,,,
110807,127837,2,1,1,1,1,3,2,2,2,6,3,4,3,1,2,1,1,3,3,1,1,,,,,
110808,127838,1,1,1,2,1,2,1,4,1,4,2,4,4,1,1,3,2,2,1,1,2,,,,,
110809,127839,1,3,1,2,2,3,2,3,3,1,3,1,4,2,2,1,2,3,3,3,2,,,,,
110810,127840,4,4,4,2,2,3,2,5,2,2,4,2,2,1,1,5,2,1,2,1,2,,,,,
110811,127841,3,3,1,1,3,2,1,2,3,5,3,2,4,2,2,1,1,1,2,5,1,,,,,
110812,127842,1,1,4,2,3,4,2,4,3,3,4,3,3,1,2,3,1,3,2,4,2,,,,,
110813,127843,3,4,1,2,1,2,2,4,1,4,4,1,4,2,1,1,2,1,1,2,1,,,,,
110814,127844,2,3,2,1,1,2,2,4,2,4,4,4,4,1,2,1,2,2,2,2,2,,,,,
110815,127845,5,1,1,2,1,1,1,2,2,2,4,1,3,1,1,4,5,1,2,4,2,,,,,
110816,127846,1,4,2,2,3,2,2,1,1,4,5,5,3,1,1,3,5,1,2,5,1,,,,,
110817,127847,3,4,5,1,1,3,2,4,2,2,2,1,3,2,2,4,1,3,4,2,1,,,,,
110818,127848,2,3,4,1,1,2,2,3,3,4,1,5,3,1,2,5,1,1,3,3,2,,,,,
